"Data Source","World Development Indicators",

"Last Updated Date","2020-03-18",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Euro area","EMU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.8743956227871","40.4887008881473","40.7448460685184","40.9199351921786","41.2819903412709","41.5722796775362","41.7984064104629","41.9915615250036","42.1881984105729","42.5371743117608","42.7427221156252","42.8370457836509","43.1386182839136","43.4702940142657","43.6967639175847","43.9030324699108","44.1701653687734","44.3757625673692","44.6022703597535","44.9015136701411","45.0862991919074","45.3070655069775","45.522311563292","45.7160597788943","45.8284854632551","45.879910052611","45.9939406813577","46.0186512763094","46.0608742264457","46.1010189543855",
"Eritrea","ERI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.2314252793665","45.052035850389","44.9089689998655","44.8524707466959","44.8424971672152","44.7914383127792","45.0363305137883","45.2678154399572","45.4691055412476","45.6563780182398","45.8209910570238","46.0817339572952","46.297689775397","46.4714201483522","46.6388583871868","46.7903658047829","46.771446126032","46.7560760220053","46.687074436849","46.6506546497272","46.5948531472177","46.5607012952621","","","","","","","","",
"Spain","ESP","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8198417488321","35.0483570395829","35.7872096276669","36.2922039804938","37.2496009100906","37.8213467957537","38.087888391187","38.4889172385636","38.5678086559612","38.8265912075404","39.4349750422568","38.8082917210799","39.9601005156654","40.4330921078946","41.0018994093567","41.3877283747689","41.9767205585751","42.3919151097207","42.9839753603654","43.7886535557446","44.2795444560961","44.8567302848865","45.3824021610035","45.7130311123485","45.8897280470689","46.0286533920595","46.2203581737148","46.1573439002408","46.2221747520874","46.2781979195395",
"Estonia","EST","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1770410365496","47.2578901591267","47.3888094876893","47.5251027536194","47.656367704747","47.7772540512299","48.0426656521902","48.332024835575","47.7954872638599","47.9373165077019","48.5541712853986","48.6847179168323","48.7485374400083","48.3523584843026","49.135442437038","49.6439712565039","49.1414331511934","48.527095489528","48.6218943543094","48.8424936965328","49.3578628177424","49.2757121110124","49.0183992626857","48.9644546735032","48.3668213481102","48.7151199478849","48.4336423196576","48.3603732418838","48.2690546831588","48.1687444775491",
"Ethiopia","ETH","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1477752779996","43.0774944033892","43.0392497739891","43.087194739115","43.1261453682292","43.4703407632778","43.7669853103521","44.0544771141305","44.3308887045617","44.5945446035692","44.8448560718456","45.0948825316623","45.3275272611105","45.5475159002444","45.7597091861014","45.9648622523909","45.9852619018417","46.0058623209374","46.020777970824","46.0270518599923","46.0236962469996","46.0097234888697","45.9902812405507","45.9719130107598","46.1137097471047","46.2648056004536","46.3977019126479","46.556235154708","46.5894899036592","46.624020873592",
"European Union","EUU","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.7656728356175","42.1460307464695","42.3623658301134","42.5151929627444","42.7416188972409","42.884954511026","43.018392981713","43.1676011363255","43.3228228334991","43.5985599708607","43.7713814856184","43.8684565454569","44.0250217991127","44.1873568482079","44.3400573535529","44.4526751519184","44.627089598286","44.7183751586589","44.8424905578644","45.086822048908","45.2243631214466","45.4052251202763","45.5599022683375","45.7046294050598","45.7941194114774","45.8153773621224","45.8895528663707","45.9447951841607","45.9804834505982","46.014880231498",
"Fragile and conflict affected situations","FCS","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.0996242357794","40.0605828631517","40.0112289821942","39.9594661429158","39.9382127175508","39.9629136629628","39.9213808900034","39.8518907865039","39.7917177900314","39.8345426511332","39.8646205596425","39.7990520609799","39.7471227391004","39.7044228312659","39.6460414395408","39.5841352392872","39.4640565100199","39.3756260870182","39.2874048651293","39.1744744205461","39.0870819833742","39.0247271098428","38.9443265995091","38.9738366696024","39.0160334619114","39.0828200980115","39.0933895773706","39.0904275668455","39.0951855486888","39.0943331738606",
"Finland","FIN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.1273298733522","47.1174384668485","47.0258021889995","46.9328257929358","46.906485606494","47.464115644472","47.8606397510953","47.2956765571252","47.3632045531944","47.7442715400304","47.5764230386851","47.6843635253851","47.8558288779838","47.7594257732045","47.9193245778612","48.1121201570078","48.1372490810253","48.2096556461133","47.9867318402362","48.4531294907989","48.0531317967011","47.8549574877188","48.0672256450642","48.1463152873837","48.2642892178937","48.2838118746118","48.0566305555928","47.9920049245885","48.0000915619396","47.99290191295",
"Fiji","FJI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9804076050601","32.9679324154462","32.9264643857493","32.9072035053072","32.8836677134521","32.8705109354585","32.8668118216956","32.583828811155","32.3047695230477","32.0205331722888","31.7285833882074","31.4143244219066","31.1026362297969","30.7995097868459","30.5063832844474","30.2262415601593","31.0998519867927","31.9595127330069","32.8144043696113","33.6650964066608","34.5167216366753","35.3709437830826","35.0574988148693","34.7707962987665","34.505158578525","33.6255328759775","32.7610422110809","32.7854903590379","32.9672794983679","33.1739470077534",
"France","FRA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1931943277018","43.6675221419127","43.9407376257623","44.3865057286411","44.6564204493719","44.9913521730691","45.0868751851486","45.0293722746157","45.3069776172802","45.480389148171","45.6098768981436","45.6302202669688","45.6743728764735","46.3080571199917","46.283005064938","46.6035162192368","46.7421961210973","46.9682744188568","47.0585278454171","47.1770992060444","47.2121020305692","47.2987206596001","47.3032558842012","47.4789770962129","47.5949514122966","47.6019812963459","47.691896130234","47.6216819534082","47.7068135594766","47.7863474684577",
"Faroe Islands","FRO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1799679817401","39.0229044361582","38.7935438702719","38.7146466885362","38.6788885087072","38.7050253689551","38.7006990666589","38.7544252342966","38.8122156993594","38.7390222094838","38.8053490931568","38.9742960482877","39.1522267961428","39.3711577729005","39.5431809989396","39.6909200484156","39.7896153436541","39.9328074314703","39.9073261317372","39.895123318268","39.9533406234444","40.0813131986365","40.2029785885655","40.3383785739514","40.4710118738624","40.6222895428205","40.530029742063","40.4939037907338","40.6546855311534","40.7980611266547",
"United Kingdom","GBR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.1837471572481","43.3119470449214","43.6352945654173","44.0582892155508","44.1889933926216","44.2823250200552","44.5740425589066","44.7978949152816","44.9111959339286","45.0938843572839","45.206264376063","45.3421586508705","45.5803508709318","45.3974201431427","45.6417183581998","45.6725993517525","45.720950985481","45.640418820907","45.6743063674851","45.9433307883292","46.0153495905426","46.101256614572","46.1042458368132","46.258379582665","46.3968106489824","46.440854163642","46.5103214219721","46.7322606168624","46.7452815834124","46.7574245764547",
"Georgia","GEO","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.0804356877348","47.3267966725199","47.6376734631642","47.9964684801156","48.3890900229757","48.1995691178836","47.7739189527217","47.4206939022886","47.3198297946641","47.2334726076127","46.2559524651485","46.979019395547","46.5270996515597","46.8371915993319","46.884023111067","46.6150842396461","46.3200734580728","46.0457963345928","45.7892086984927","45.5467569807763","46.2340186648692","45.7549061435549","45.6966540131396","45.6272238647653","45.6496113705696","46.1075095423606","45.6332269993488","45.6769702319118","45.7061163563307","45.7520423709647",
"Ghana","GHA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47.8034826960037","47.8698560687507","47.9459458392049","48.0384808221505","48.1318049956674","48.2363599000087","48.3091857040505","48.384609870628","48.4687800829452","48.5608231714509","48.6594788511888","48.5793384472418","48.5017638158629","48.4286198742144","48.361065581619","48.2988374668818","48.2376788185969","48.0887079977909","47.9419697679233","47.7929970602446","47.6400070106526","47.472275824459","47.2886435697009","47.0918526661264","46.8834088015899","46.664046905284","46.7049330116455","46.7873560581581","46.7275072238755","46.6678168367618",
"Gibraltar","GIB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","51.6479088660251","51.5085702815822","51.444350660388","51.446760293389","51.5046837153323","51.659217214858","51.6919163574919","51.7874462071173","51.9238613040425","52.0970371998384","52.2726626690544","52.3540401028502","52.4704642468291","52.5622078664551","52.6774467226578","52.805213628002","52.8455375220875","52.9534031364479","53.0453152983107","53.0766116280147","53.1661159869745","53.1983708377661","53.2472600613452","53.2790576733059","53.2993885022847","53.3036671754915","53.2532209590264","53.2084949378304","53.0564025575141","52.9052544937775",
"Gambia, The","GMB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.6943572398197","39.474569292039","39.3330884828452","39.2910280541364","39.4768122782177","39.6886154090792","39.9609032243733","40.2590924985701","40.5679963232381","40.8676315005598","41.1482288489074","41.4020302347774","41.6427070470242","41.8707202284032","42.0918104558331","42.3102171247383","42.5052143869314","42.6990471514277","42.8917234408578","43.0816199376947","43.2681900128823","43.442610723538","43.6124462433595","43.7366977781705","43.8669438669439","44.0565169019117","44.1620740794991","44.3445058435393","44.4082075290788","44.449036411885",
"Guinea-Bissau","GNB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.8629508196721","46.8397810209602","46.8129768593587","46.8158808908601","46.8686718248926","46.9783106307929","46.9809203659714","47.0307500406747","46.9648830354482","47.0602722502231","47.1857630856788","47.2999445878386","47.428187434807","47.582672370722","47.7536714544064","47.9245665805976","48.0233453674597","48.1100004365097","48.1807058599922","48.2385560956954","48.292834402296","48.2985755588683","48.2755547768507","48.2783543392625","48.2697199569777","48.2800634900462","48.2529775053816","48.2353877943685","48.2172255382188","48.2230030429001",
"Equatorial Guinea","GNQ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.2763015954125","42.0485545637579","41.7160767403326","41.350020913098","41.0491319261377","40.8487715932046","40.7686575719363","40.7298284886592","40.6649054432267","40.5361834248866","40.3484975944498","40.1838467792935","40.0143709070882","39.7853943970449","39.4827205754259","39.1267251828172","38.9277827701267","38.6934225342346","38.401798679095","38.0890449943525","37.7950628836235","37.6284997298944","37.4987628065385","37.3604308672194","37.2106599859798","37.0765611540362","37.0053401410101","36.9742017266673","36.9038794410163","36.8320907915551",
"Greece","GRC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.7549115889024","34.7399741218173","35.5272870079791","35.6739089809332","35.9108195101591","36.2815556547923","37.0566838337636","37.2547781059972","38.1122592329924","38.77719996693","38.7547282634667","38.5676088001531","39.0410673252267","39.422821316589","40.1590258779993","40.418254355158","40.6829993602522","40.8172177401914","40.9397610415345","41.650675157639","42.1370105549881","42.4548627531076","42.929238267857","43.0067694101183","43.4274872907998","43.9501184449574","44.1096755428122","43.9275615377219","44.002027302014","44.0706775443571",
"Grenada","GRD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7142877329829","31.9273436280708","32.2318861254657","32.4748118543921","32.7539823500992","33.1404628722014","33.2922387900624","33.6022193380991","33.9834446820264","34.2597004945365","34.489093598953","34.5775499100892","34.7617249197916","34.8231526101987","34.955599860535","34.883251408024","34.8011860737615","34.7124322116566","34.6019111899029","34.4768710320953","34.3612763011293","34.245064488265","36.2996707951968","34.4860936649578","34.3174367488022","33.00094420044","34.0667148064136","34.1621053508638","34.1053520466096","34.0448037292512",
"Guam","GUM","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.3648524830493","37.5530960215375","37.8594905505341","38.224990268587","38.6308450364228","39.016090408772","39.3693269869382","39.7119960614846","40.0368254312096","40.3113445152993","40.5379187540696","40.6287211240772","40.6668690682049","40.6569217994174","40.6417464351078","40.6408604412654","40.622743800785","40.6349497517066","40.6556520603409","40.6586117650119","40.6532963183976","40.656585239757","40.6280137329784","40.6016193502101","40.5798949354822","40.5607429273669","40.5435985115156","40.5282172667248","40.5110253787085","40.5873962181339",
"Guyana","GUY","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","31.7533245010592","32.3650869455291","33.0440164966235","33.6941426213294","33.5296743761096","33.3190508040019","32.9641333599297","32.5682532863346","32.1512800841076","31.7431805689775","31.3561080750452","31.0701756971877","30.7794895550043","30.5288560935544","30.7339121264054","30.6696416793243","31.2829982574319","32.1356336384883","32.6328052022058","33.1769351166762","33.6320902098319","34.2666975064643","34.7735690349889","35.1648974097546","35.4333288554981","35.6281077871749","35.7910167142015","35.8568270980661","35.9305391682258","35.9838494751387",
"High income","HIC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.3320500661735","41.5613702164279","41.7179859811186","41.8051972609501","42.0714931455794","42.1582674356821","42.3165662829588","42.4932041372319","42.5686243350728","42.7495931756964","42.8635082661924","42.968410923979","43.0847497704685","43.243058646006","43.3149896264855","43.400607399062","43.4677890259488","43.476285176514","43.5585721376268","43.6943125820136","43.7183254662412","43.7432285163877","43.7852083665447","43.8549948483992","43.9359051285988","43.9467061543279","44.038123600258","44.1397287192786","44.1313177381371","44.1211809460532",
"Hong Kong SAR, China","HKG","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.9193812399655","37.5622777749635","37.2651100719183","37.2126415372924","37.7825921265219","38.4117819750683","38.9320367947321","39.4479312585215","40.1290281996659","40.8651758656757","41.6058303814031","42.4147554859007","43.4570498208866","43.7221142442396","44.1716631334492","44.6929113117557","45.2184182083253","45.8061297333443","46.3622928023018","46.7779874236036","46.7052220072258","47.380456464594","47.6678376447972","48.0590295405406","48.3732393950871","48.605059362286","48.7769441400862","49.0427398428101","49.1910033853335","49.3384213732134",
"Honduras","HND","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.1603210851086","34.2583446931539","34.5571341022957","34.9136626803052","34.6567325395851","34.8602644032932","35.0150656742837","35.3020359273005","35.4311755846605","35.1617899939181","34.6942424531641","34.2574805121524","34.2515012017699","34.2615425003197","34.2879446268999","34.3282442640171","32.8617820437879","32.7586956551746","33.9167239790113","34.4934855516487","35.1474265726185","33.9553775798669","33.4957252541286","34.8587024488074","36.1856641914245","36.3833400833848","36.2933868271813","36.5751647815315","36.6217496771001","36.6632369564189",
"Heavily indebted poor countries (HIPC)","HPC","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.7621114882572","44.7397803917152","44.7217830133048","44.7370765600668","44.7621825383252","44.8649777976098","44.9363610865715","44.9954675322156","45.058461928684","45.1244234152188","45.1840071880356","45.2118312176125","45.2590308562402","45.305838103937","45.3553581209892","45.4112132787309","45.3941223816752","45.3718687279361","45.3580482139946","45.3308682228698","45.2957073308474","45.2462611243944","45.2079481968201","45.223293026337","45.2760646548715","45.3211522941327","45.4387227117727","45.5180638546644","45.5091700595857","45.5009872407226",
"Croatia","HRV","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42.6984911959759","42.6092644014301","42.7654310455147","42.9322767492878","43.1013736830015","43.2697818873838","43.4811000292442","43.7049267627443","43.9345876932318","44.1548407536703","44.3537265994802","44.5332503378275","44.8522764469454","44.7448350955615","45.0416030895261","45.4528219917979","45.8842826232436","44.763067351798","45.1492794913936","46.0849021786876","45.9649104469031","45.1021092643661","45.4598929474927","46.014032343901","46.559619716898","46.6289192783786","46.426757667007","46.3045804098989","46.3676657529728","46.4058819290555",
"Haiti","HTI","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44.1989814128078","44.4621416498436","44.7411709075439","45.0314937590949","45.329532622574","45.630658164192","45.8925394569285","46.1580255014855","46.4273175180827","46.7031221002804","46.9836369095744","47.064121338372","47.144461590384","47.2246547358473","47.3055715016101","47.3873226987117","47.4464039582214","47.5654929378725","47.5176957678321","47.6297340446857","47.1785955028378","47.43848647935","47.5448660296474","47.7444278446616","47.8533111132736","47.8599585077649","47.8610110905159","47.8501231366966","47.890353452791","47.9265122334332",
"Hungary","HUN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5044111317126","45.435724447079","45.4496468942767","45.2579786136421","44.8565067374021","43.5145831331108","43.6983453601917","43.4270022860476","44.3238639451901","44.5375081627718","44.6048008868116","44.5778949287209","44.8646348521583","45.1780336526492","45.2836025839492","45.5692449536432","45.5017477477436","45.3510164676696","45.4533777973768","45.5852209579223","46.1461047984864","46.0281177162928","46.2025581547046","45.8647226333503","45.8534540906493","45.7921273653847","45.6793538464297","45.5418379016741","45.6261873465995","45.7139767354211",
"IBRD only","IBD","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.4065977531716","38.4500125045359","38.496719185275","38.4702612967858","38.5248425093661","38.5547014626451","38.5497260274782","38.5596737496712","38.5634549041323","38.6071752216803","38.6335483721648","38.5880857401497","38.5518045089963","38.541096514609","38.4874366104598","38.4796717227106","38.3066853711472","38.216024207117","37.9950677828985","37.8673461249255","37.6450129301545","37.4545915839286","37.3104681122035","37.2872718698659","37.2396804860557","37.2414966734349","37.2689435917908","37.276679277439","37.1656819504928","37.0492877888182",
"IDA & IBRD total","IBT","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.382685858462","38.417621415007","38.4584128975669","38.4543120578732","38.5098984754398","38.5307444172062","38.5459249269918","38.5755041093083","38.5957259791305","38.6495682771739","38.6869245700024","38.6534062594253","38.628180455159","38.6304396410009","38.6004241505953","38.616092635194","38.4957168258658","38.4394655967029","38.2848602233827","38.211295353263","38.0678418203418","37.9437616951666","37.854113297561","37.8661644227709","37.8714495632721","37.913562531437","37.964147318147","38.0169852070536","37.9538738308636","37.8877545163518",
"IDA total","IDA","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","38.2609377985892","38.2542549667257","38.2668571263832","38.3753216695413","38.4367090264332","38.4147197722211","38.5277255066473","38.6503510739274","38.7464233431781","38.845460102564","38.9304659642145","38.9476356145391","38.9683927476681","39.0237353172376","39.0933041807355","39.2051976457005","39.3010991927661","39.3790695152979","39.4846149498819","39.6125325528782","39.7585015940052","39.8689512272505","39.9614891729237","40.0759795521056","40.2470533159879","40.3945065847849","40.4880969369656","40.6490835426861","40.7005789952191","40.7492788671411",
"IDA blend","IDB","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","33.6694383214529","33.7011612368525","33.7934928774837","34.1195082513986","34.2761259687303","33.9518498950012","34.2123816985705","34.4828927648842","34.6018218493049","34.6347371208812","34.7164831315855","34.6502301068869","34.6388420609555","34.763596326015","34.9475695105138","35.165011320671","35.4858556628172","35.6168799333201","35.7703352797554","36.0196897817021","36.2893782376647","36.4989215009575","36.5882759644494","36.6873217553027","36.8640047105735","36.9779494591066","36.9518068425685","36.9539970570639","37.0159182375552","37.0827095155729",
"Indonesia","IDN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.2994485390643","36.354709039726","37.408520040936","37.4825383015867","37.5562136946206","37.6205700506763","37.663442896408","37.6953119195197","37.8084983654696","37.964373541152","38.1822783297854","37.2954448519883","36.3503414518417","36.5202891977884","35.936885090238","35.7205479532575","35.6404830089181","37.4644920491995","37.8304482026103","37.9172994741378","38.1821598611187","38.0275573330505","38.1249863099459","37.9236730466117","37.9384107610899","38.0877526232559","38.3672761962898","38.8160047336059","38.8860683975663","38.9523345313673",
"IDA only","IDX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.2582169286535","40.2296929252683","40.2049139323397","40.2088097592345","40.2306982472622","40.3206535384619","40.3779576272931","40.4459762291108","40.5315579212771","40.6614440083078","40.7534176721082","40.8003792323348","40.8315751531961","40.8600794747166","40.8819319807238","40.9406018608659","40.9402636475324","41.0021274358533","41.091008614246","41.1762039335563","41.276715145537","41.3519346711394","41.4549504259734","41.5834751450101","41.7533498350682","41.9277794993832","42.0746794959573","42.295791276259","42.3405706815683","42.3779630700683",
"Isle of Man","IMN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.0112052135982","25.0680963505938","25.1505159771438","25.2613805232773","25.407017494505","25.4313738301114","25.4581934365399","25.4839154690312","25.5093769308528","25.5346510001624","25.5605647806889","25.767041992802","25.9754211048317","26.1837097021727","26.3904884434577","26.5960771695913","25.8800388625402","25.1671604627939","24.4587610917548","23.7572754062888","23.0644571855268","22.1550754618431","21.2665645128292","21.4168914707816","21.5698430087233","21.720000687444","21.8914090477505","22.0525471256036","21.9225502908206","21.7908814280091",
"Not classified","INX","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.698800060615","35.0983211458932","35.904124751339","37.0124816293031","37.5095141954757","37.889901430822","38.6733126957521","39.1576116892136","39.7900860955586","40.4163465468824","40.6782490962655","40.8057452353872","41.4866588794986","41.6541380513092","41.5869200173299","42.2559194649894","42.4150977730936","43.2054538519722","43.5431077154023","44.2612780058699","44.713607982989","44.9775712272282","45.0794059809379","45.2984684024212","45.1703735339096","45.0462266642236","45.3812489188722","45.5473621828106","45.5806075055233","45.6213140490644",
"Iran, Islamic Rep.","IRN","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.5121931348776","10.6048181013003","10.8487731081315","11.1208804410764","11.4289942416286","11.7779656708829","12.1688938078234","12.9660333081004","13.7933210321191","14.6414112687137","15.5069478685251","16.353139428299","17.2272078596983","18.1390199003408","19.1000377410889","20.1209781465235","19.6396526377561","19.2206905110839","17.7423528611082","18.5714300491401","18.3986705393527","17.8529353247913","17.3142640804458","16.7949982596928","16.3092908098175","17.5622970279806","19.1147175922072","19.0400011836311","18.9255275044154","18.8097790316579",
"Iraq","IRQ","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.64997463838703","9.73008125818371","9.84434918325694","9.91639934601764","9.99423277983283","10.0771631571833","10.1565070206679","10.2510462698282","10.6414072429361","11.0455904432784","11.4601233728673","11.8816853833969","12.3107660846353","12.746653402098","13.1937290089277","13.6548204059763","14.1445646626579","14.6555665964768","14.5314004643099","14.4139312353173","14.3022540162798","14.1991011116974","14.1152050143118","14.1919951332408","14.2436960896683","14.3074803240941","14.3685672640519","14.3935921714393","14.485335729061","14.5774319543036",
"Iceland","ISL","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.6481025135535","45.494390997812","45.8127545566486","46.4915008992684","46.7573137763978","46.6657640406698","46.2803572938827","46.1663597498682","46.3763737301258","46.9991464455554","47.2845772496558","46.718947546275","46.9337321594448","46.9367835791847","46.9212548385233","46.8887707686768","46.705772945132","46.5950279988683","46.5117992935689","46.9114951837013","46.959056578773","47.0855908118407","47.5266885107283","47.5334233940467","47.2944409215811","47.5018962341283","47.1042192917583","47.2259032854083","47.2499179528425","47.2349117407566",
"Israel","ISR","Labor force, female (% of total labor force)","SL.TLF.TOTL.FE.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.7607085288268","40.1485883513924","41.06569532635","41.163079829477","42.0041402262183","42.5982699446519","42.9974453338945","43.2677766944727","43.5970389328508","44.3584136687535","44.8007032558086","45.0066341203283","45.2040741426859","45.7340860724503","45.7444893659558","45.8845700137409","45.8650538455037","45.8327814610145","45.8201677499717","46.5206865145658","46.4410629961247","46.3408631995135","46.7416392328243","46.7023575469281","47.0624563770484","47.0006982348612","47.1856186310257","47.0904360948358","47.07651089972","47.0683781628084",
